,AWSMixed,AWSNegative,AWSNeutral,AWSPositive,GCPmagnitude,GCPscore,IBMscore,Azurescore
1,0.003023817902430892,0.0039044960867613554,0.20113803446292877,0.7919336557388306,0.0,0.0,0.987951,0.887542188167572
2,0.0028202300891280174,0.00608405377715826,0.9747905731201172,0.01630508154630661,0.699999988079071,0.10000000149011612,0.655981,0.832602858543396
3,0.0016497879987582564,0.008784741163253784,0.9405966997146606,0.04896881431341171,0.4000000059604645,0.10000000149011612,0.0,0.5
4,0.003135555423796177,0.0042651258409023285,0.859948456287384,0.13265080749988556,0.30000001192092896,0.10000000149011612,0.580306,0.7921944856643677
5,0.006691626273095608,0.2944437265396118,0.6886300444602966,0.010234580375254154,0.30000001192092896,0.0,0.683194,0.7495814561843872
6,0.0008581827860325575,0.0033460771664977074,0.9885591864585876,0.007236544508486986,1.2000000476837158,0.0,0.427012,0.5
7,0.0013696008827537298,0.0018933967221528292,0.9284545183181763,0.06828253716230392,0.10000000149011612,0.0,0.990295,0.5
8,0.000653567723929882,0.0032318902667611837,0.9938967823982239,0.0022177721839398146,0.800000011920929,-0.20000000298023224,-0.24186,0.5
9,0.00018488669593352824,0.002061413833871484,0.9975336790084839,0.0002199414884671569,0.8999999761581421,-0.10000000149011612,-0.516043,0.5
10,0.015917956829071045,0.0037834602408111095,0.502091109752655,0.4782074987888336,1.100000023841858,0.30000001192092896,0.0,0.5
11,0.0019418264273554087,0.014770700596272945,0.9807350039482117,0.0025525048840790987,0.20000000298023224,0.0,0.0,0.5
12,0.005210709758102894,0.019257478415966034,0.9323184490203857,0.04321328178048134,0.0,0.0,0.876166,0.5
13,1.843167410697788e-05,5.350279366211907e-07,0.9915148019790649,0.008466159924864769,1.2000000476837158,0.4000000059604645,0.892833,0.5
14,0.0015914039686322212,5.1351114962017164e-05,0.744705855846405,0.25365138053894043,1.7000000476837158,0.4000000059604645,0.932051,0.5
15,0.006934262812137604,0.00608431501314044,0.6798943281173706,0.30708712339401245,2.4000000953674316,0.800000011920929,0.931991,0.8760291934013367
16,0.0010687044123187661,0.0002330080169485882,0.935274600982666,0.06342373043298721,1.7999999523162842,0.20000000298023224,0.82151,0.8136300444602966
17,0.003322928212583065,0.017708243802189827,0.9693203568458557,0.00964842177927494,0.10000000149011612,0.0,0.918546,0.5
18,0.004846177529543638,0.013757089152932167,0.9632381796836853,0.01815858855843544,1.600000023841858,-0.10000000149011612,0.724225,0.5
19,0.0012387569295242429,0.00035286290221847594,0.699461042881012,0.29894736409187317,1.399999976158142,0.30000001192092896,0.87895,0.5
20,0.06041312590241432,0.08473023772239685,0.8250423073768616,0.029814260080456734,0.4000000059604645,0.0,0.844538,0.5
21,0.00018431503849569708,0.0013084016973152757,0.998404324054718,0.0001029373161145486,0.699999988079071,0.20000000298023224,0.4656,0.5
22,0.007845369167625904,0.018868250772356987,0.6709268093109131,0.30235952138900757,1.100000023841858,0.30000001192092896,0.815343,0.5
23,0.000740804651286453,0.0015695388428866863,0.9894469976425171,0.008242545649409294,0.0,0.0,0.654059,0.5
24,0.026013044640421867,0.0011328551918268204,0.08197121322154999,0.8908829092979431,1.7999999523162842,0.6000000238418579,0.867419,0.8310141563415527
25,0.004232839681208134,0.0005948966136202216,0.2568177878856659,0.738354504108429,3.200000047683716,0.5,0.93076,0.9586523771286011
26,0.038041647523641586,0.19787375628948212,0.7357316613197327,0.028352906927466393,1.399999976158142,0.0,0.386466,0.880784273147583
27,0.000893418095074594,0.00032266692142002285,0.9266214966773987,0.07216241210699081,1.100000023841858,0.30000001192092896,0.795086,0.5
28,0.024280579760670662,0.008236701600253582,0.07829957455396652,0.8891830444335938,2.9000000953674316,0.6000000238418579,0.444988,0.8707940578460693
29,0.028017157688736916,0.020144358277320862,0.690706193447113,0.26113224029541016,0.8999999761581421,0.4000000059604645,0.998674,0.9447548985481262
30,0.0034951011184602976,0.000884744746144861,0.5349221229553223,0.4606980085372925,2.0,0.30000001192092896,0.911229,0.9602634906768799
31,0.006671500392258167,0.0041053323075175285,0.9526232481002808,0.03659985214471817,1.600000023841858,0.20000000298023224,0.652505,0.5
32,0.016115330159664154,0.006225158926099539,0.5693969130516052,0.40826258063316345,2.299999952316284,0.30000001192092896,0.64979,0.9517772197723389
33,0.0011407140409573913,0.0003903372271452099,0.6735681295394897,0.32490086555480957,2.0999999046325684,0.5,0.884756,0.5
34,0.0012116172583773732,0.006324647925794125,0.9877580404281616,0.004705748055130243,0.20000000298023224,-0.20000000298023224,-0.449016,0.5
35,0.00148497661575675,0.002051999792456627,0.829464852809906,0.16699816286563873,0.800000011920929,0.4000000059604645,0.774048,0.7176412343978882
36,0.006676854100078344,0.0024221164640039206,0.5353118181228638,0.4555892050266266,1.899999976158142,0.4000000059604645,0.887718,0.9449238777160645
37,0.00012283130490686744,6.262654096644837e-06,0.9429450631141663,0.05692584067583084,1.100000023841858,0.30000001192092896,0.72143,0.5
38,0.0013699713163077831,0.006401211954653263,0.9799203276634216,0.012308419682085514,0.8999999761581421,-0.30000001192092896,0.410063,0.8013297915458679
39,0.003380215261131525,0.001766874105669558,0.7379689812660217,0.2568839490413666,1.0,0.30000001192092896,0.573685,0.5
40,0.004123925231397152,0.0013578274520114064,0.8330868482589722,0.1614314168691635,1.7000000476837158,0.0,0.761691,0.5
41,0.0005119249690324068,0.0005220457096584141,0.9840946793556213,0.014871379360556602,1.7000000476837158,0.5,0.938316,0.8247823715209961
42,0.0017992747016251087,0.0006821806891821325,0.7825426459312439,0.21497593820095062,1.7999999523162842,0.6000000238418579,0.915053,0.9266140460968018
43,0.001130245509557426,0.00035455351462587714,0.734589695930481,0.2639254629611969,3.200000047683716,0.6000000238418579,0.852729,0.9599943161010742
44,0.0010471727000549436,0.0006780105759389699,0.655310869216919,0.34296396374702454,1.7999999523162842,0.30000001192092896,0.792538,0.8457291722297668
45,0.0022114443127065897,0.017776377499103546,0.9762822985649109,0.0037297788076102734,0.6000000238418579,-0.20000000298023224,-0.359171,0.5
46,8.781622454989702e-05,2.164986199204577e-06,0.9387449622154236,0.06116502359509468,0.8999999761581421,0.20000000298023224,0.87267,0.5
47,0.012447749264538288,0.0007343866745941341,0.2652532160282135,0.7215646505355835,2.200000047683716,0.5,0.805166,0.8610379695892334
48,0.0025193325709551573,0.0011601479491218925,0.9444421529769897,0.05187840014696121,1.5,0.0,0.834782,0.5
49,0.001488418667577207,0.0003430942306295037,0.7253282070159912,0.2728402316570282,1.0,0.30000001192092896,0.92161,0.5
50,0.0009159741457551718,0.00017783661314751953,0.8752236366271973,0.12368253618478775,2.0,0.4000000059604645,0.869526,0.5
51,5.1446033467072994e-05,0.00011181878653587773,0.9996986389160156,0.0001381134643452242,0.30000001192092896,0.0,0.248326,0.5
52,0.0007046238170005381,0.00016522229998372495,0.6983740925788879,0.3007560074329376,1.100000023841858,0.30000001192092896,0.835563,0.5
53,0.007817117497324944,0.001484735170379281,0.7603493928909302,0.23034875094890594,2.9000000953674316,0.5,0.907673,0.7997919321060181
54,0.10216683894395828,0.07563386112451553,0.5669206976890564,0.2552785575389862,2.4000000953674316,0.0,0.550566,0.8663966059684753
55,0.005637016147375107,0.0003070528036914766,0.2580569386482239,0.7359989881515503,4.400000095367432,0.4000000059604645,0.916148,0.9313516020774841
56,0.00985545665025711,0.19624052941799164,0.7866392731666565,0.007264730520546436,0.8999999761581421,-0.4000000059604645,-0.852252,0.5
57,0.00915990024805069,0.0005872163455933332,0.5954001545906067,0.39485278725624084,1.5,0.0,0.927146,0.5
58,0.042853474617004395,0.0018841405399143696,0.27354317903518677,0.6817192435264587,4.699999809265137,0.20000000298023224,0.836787,0.9810898303985596
59,0.0027823850978165865,0.00625308183953166,0.9482339024543762,0.04273055121302605,1.100000023841858,0.30000001192092896,0.880863,0.5
60,0.05174189805984497,0.019524095579981804,0.6838126182556152,0.24492135643959045,3.4000000953674316,0.20000000298023224,0.643916,0.5
61,0.016899414360523224,0.001913829823024571,0.416256308555603,0.5649304986000061,2.9000000953674316,0.10000000149011612,0.771662,0.8770629167556763
62,0.05323779955506325,0.09202921390533447,0.2875557243824005,0.5671772956848145,2.0,0.4000000059604645,0.732763,0.9070672988891602
63,0.02123914659023285,0.018457425758242607,0.9156251549720764,0.04467828944325447,0.10000000149011612,0.0,0.66088,0.5
64,0.02586214430630207,0.0029429742135107517,0.23067927360534668,0.7405155897140503,1.7999999523162842,0.20000000298023224,0.739665,0.9720625877380371
65,0.021564120426774025,0.0006119687459431589,0.20372135937213898,0.774102509021759,2.200000047683716,0.4000000059604645,0.670171,0.9287166595458984
66,0.007766792085021734,0.0021296541672199965,0.8616335988044739,0.12846995890140533,4.300000190734863,0.5,0.861906,0.5
