,AWSMixed,AWSNegative,AWSNeutral,AWSPositive,GCPmagnitude,GCPscore,IBMscore,Azurescore
1,-0.06365907126242679,-0.09452674831781022,-0.38804057525463503,0.520242878712281,-0.14895238792023688,-0.11225000429339715,0.21005884230917177,0.2505949004640681
2,-0.06400565925518582,-0.09234139091747266,0.38609951603843373,-0.2565459927695503,-0.06561905222163976,-0.04975000196509067,0.03939316545579095,0.19181489507474192
3,-0.06599822044124486,-0.08963351711756999,0.3518840937951246,-0.22383339687149648,-0.10133333742908324,-0.04975000196509067,-0.2978464687519917,-0.1640394255262684
4,-0.06346884925150391,-0.09416515894329343,0.2711850261777919,-0.14002622006867743,-0.11323809916489773,-0.04975000196509067,0.0004886707849483978,0.14858167050044752
5,-0.05741499250157144,0.19678559462040007,0.09975865019484957,-0.2626255750733612,-0.11323809916489773,-0.11225000429339715,0.05338336054634443,0.10298966711010153
6,-0.06734584954185327,-0.09508665316697457,0.3998768063001871,-0.2656280958353543,-0.006095232898880254,-0.11225000429339715,-0.07831972837028296,-0.1640394255262684
7,-0.06647521112431921,-0.09654319913194814,0.3397342604460525,-0.2044907817653904,-0.13704762529744846,-0.11225000429339715,0.2112638920020486,-0.1640394255262684
8,-0.0676941863234706,-0.09520114391317518,0.40521776597074854,-0.27065437596469044,-0.05371428693792959,-0.23725000895001017,-0.42218662178918986,-0.1640394255262684
9,-0.06849206913434316,-0.09637473493387003,0.4088569545382376,-0.2726551953039774,-0.04180952875001078,-0.17475000662170367,-0.5631440193753889,-0.1640394255262684
10,-0.04170808285875488,-0.09464810623497795,-0.08689784057932919,0.20604740484745424,-0.01799999818259043,0.07525000734813528,-0.2978464687519917,-0.1640394255262684
11,-0.06550105407782697,-0.08363162930211754,0.3920476930222948,-0.27031914252301387,-0.12514286267466007,-0.11225000429339715,-0.2978464687519917,-0.1640394255262684
12,-0.0599361054996832,-0.0791329123582448,0.34360062618143844,-0.22959753936158764,-0.14895238792023688,-0.11225000429339715,0.15259020753176664,-0.1640394255262684
13,-0.06877544224476455,-0.09844109765030193,0.40283428443736335,-0.2643966409825736,-0.006095232898880254,0.1377500050198288,0.161158707203771,-0.1640394255262684
14,-0.06609761344263469,-0.09839014634383896,0.15586980032578762,-0.018844636889494573,0.05342857932808789,0.1377500050198288,0.1813206691727317,-0.1640394255262684
15,-0.057001927939050415,-0.09234112898635269,0.09101742863954915,0.03467104287049538,0.13676192212247637,0.3877500143330547,0.18128982319083217,0.23827706005655064
16,-0.06698745742248631,-0.09820800606059348,0.34655864109848106,-0.20935685699984588,0.06533333042021533,0.01275000036321582,0.12449157442004452,0.17151573740965617
17,-0.06314986572439713,-0.08068626941917141,0.3806258524564597,-0.26321261053006045,-0.13704762529744846,-0.11225000429339715,0.1743777527468351,-0.1640394255262684
18,-0.06055668534354827,-0.08464793792222487,0.3745398423313516,-0.2546897130138256,0.04152381404437771,-0.17475000662170367,0.07447738526837075,-0.1640394255262684
19,-0.06669795993417552,-0.09808783224659204,0.11059647426605446,0.026519106940304824,0.017714283476957363,0.07525000734813528,0.15402146109190704,-0.1640394255262684
20,0.03404051469438803,-0.013485932835177942,0.2362568795563341,-0.24301660525425187,-0.10133333742908324,-0.11225000429339715,0.13633026227310252,-0.1640394255262684
21,-0.06849304232424441,-0.09712975080356578,0.4097281482613855,-0.27277237450807656,-0.06561905222163976,0.01275000036321582,-0.05848164921126781,-0.1640394255262684
22,-0.05545086003466211,-0.07952317571999232,0.0820442585397617,0.0299363686353357,-0.01799999818259043,0.07525000734813528,0.12132112158046629,-0.1640394255262684
23,-0.06754567413574943,-0.09686791878320133,0.40076517697905945,-0.2646205897725716,-0.14895238792023688,-0.11225000429339715,0.03840506583560776,-0.1640394255262684
24,-0.024522200440257207,-0.097305764430809,-0.5072824949347865,0.6193401548617206,0.06533333042021533,0.2627500189896677,0.14809337747050655,0.19011513054129758
25,-0.06160083199598813,-0.09784515449381981,-0.33232573268116167,0.46658357564539465,0.2320000160089923,0.2002500026915223,0.1806569664621925,0.32667623088725456
26,-0.004044701019461702,0.09995865580325507,0.14688995029877402,-0.24448014451043457,0.017714283476957363,-0.11225000429339715,-0.09916441473862102,0.24336455593651565
27,-0.06728586493453813,-0.09811810857760594,0.3379000836426044,-0.20060510274317084,-0.01799999818259043,0.07525000734813528,0.11090700399147045,-0.1640394255262684
28,-0.02747154949734053,-0.09018301499044444,-0.5109564474539001,0.6176377470938992,0.19628573434944452,0.2627500189896677,-0.06907827219316946,0.2326759488260806
29,-0.021110397408391293,-0.07824367254745127,0.1018361075621862,-0.011352586182116218,-0.04180952875001078,0.1377500050198288,0.2155715333743246,0.31180721316449583
30,-0.06285675848537636,-0.09755453508779188,-0.05404613740768264,0.18851172137050598,0.08914286098763567,0.07525000734813528,0.17061608525418157,0.3283999734902035
31,-0.057449254810934616,-0.09432537768044691,0.3639182212618864,-0.23622086232095274,0.04152381404437771,0.01275000036321582,0.037606154904408724,-0.1640394255262684
32,-0.04137207440439489,-0.09219991029375565,-0.019549621441008254,0.13599785297709488,0.12485714264718346,0.07525000734813528,0.036210374223452815,0.3193204478950332
33,-0.06686486819553658,-0.09805025820408694,0.08468724331744186,0.05251143340066584,0.10104761207976312,0.2002500026915223,0.15700632394038952,-0.1640394255262684
34,-0.06674416252358563,-0.09210015655808135,0.3990751553908402,-0.26816267821971246,-0.12514286267466007,-0.23725000895001017,-0.5286854588956723,-0.1640394255262684
35,-0.06627879542012807,-0.09638417402564708,0.2406822120592522,-0.10562748296603136,-0.05371428693792959,0.1377500050198288,0.10009137453808181,0.06881658160669711
36,-0.057440140656127854,-0.09601307248944187,-0.05365619665585539,0.18339527537339456,0.07723809570392551,0.1377500050198288,0.158529087246832,0.31198800525770193
37,-0.06859771226232259,-0.09843535478317328,0.35423393712354945,-0.2158644672393598,-0.01799999818259043,0.07525000734813528,0.07304047661154875,-0.1640394255262684
38,-0.06647458049805594,-0.09202338879561092,0.3912325033318735,-0.26054863341805246,-0.04180952875001078,-0.2997500159349296,-0.08703320415721537,0.15835560353932887
39,-0.0630523402249805,-0.09667005841971099,0.1491286801948566,-0.015607232644039272,-0.029904763466300603,0.07525000734813528,-0.0029151833176700084,-0.1640394255262684
40,-0.06178624800851872,-0.09708019352904704,0.24430649007489716,-0.11120255650548899,0.05342857932808789,-0.11225000429339715,0.09373864456586378,-0.1640394255262684
41,-0.0679353190185585,-0.09791819925092611,0.395409485683276,-0.25798183969418065,0.05342857932808789,0.2002500026915223,0.184541503782746,0.1834476967039497
42,-0.06574373420530445,-0.0977576381590601,0.19373043499953088,-0.05757793554222143,0.06533333042021533,0.2627500189896677,0.17258200250058134,0.29239817755830616
43,-0.06688268982850265,-0.09808613713553721,0.14574726524764853,-0.008555185010282403,0.2320000160089923,0.2627500189896677,0.14054125290209318,0.32811198157030275
